From	Entry	Entry Name	Gene Names	Organism
HSPA1A	A8K5I0	A8K5I0_HUMAN	HEL-S-103 HSPA1A HSPA1B hCG_1820593 hCG_43726	Homo sapiens (Human)
HSPA1A	V9GZ37	V9GZ37_HUMAN	HSPA1A	Homo sapiens (Human)
HSPA4	P34932	HSP74_HUMAN	HSPA4 APG2 HSPH2	Homo sapiens (Human)
HSPA8	P11142	HSP7C_HUMAN	HSPA8 HSC70 HSP73 HSPA10	Homo sapiens (Human)
HSPA8	A8K7Q2	A8K7Q2_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PI65	E9PI65_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PK54	E9PK54_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PKE3	E9PKE3_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PLF4	E9PLF4_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PM13	E9PM13_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PN25	E9PN25_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PN89	E9PN89_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PNE6	E9PNE6_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PPY6	E9PPY6_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PQK7	E9PQK7_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PQQ4	E9PQQ4_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	E9PS65	E9PS65_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	Q96H53	Q96H53_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	Q96IS6	Q96IS6_HUMAN	HSPA8	Homo sapiens (Human)
HSPA8	V9HW22	V9HW22_HUMAN	HEL-S-72p HEL-33 HSPA8 hCG_2032950	Homo sapiens (Human)
HSPB1	P04792	HSPB1_HUMAN	HSPB1 HSP27 HSP28	Homo sapiens (Human)
HSPB1	A0A6Q8PF43	A0A6Q8PF43_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PFE7	A0A6Q8PFE7_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PFK8	A0A6Q8PFK8_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PGK1	A0A6Q8PGK1_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PGY2	A0A6Q8PGY2_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PH65	A0A6Q8PH65_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PHA6	A0A6Q8PHA6_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A6Q8PHJ6	A0A6Q8PHJ6_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A8E9ZT92	A0A8E9ZT92_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	A0A8E9ZUD7	A0A8E9ZUD7_HUMAN	HSPB1	Homo sapiens (Human)
HSPB1	C9J3N8	C9J3N8_HUMAN	HSPB1	Homo sapiens (Human)
BIRC5	O15392	BIRC5_HUMAN	BIRC5 API4 IAP4	Homo sapiens (Human)
BIRC5	A0A0B4J1S3	A0A0B4J1S3_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A0A7L8XZM3	A0A7L8XZM3_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A3E0Z4	A3E0Z4_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A3E0Z5	A3E0Z5_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A3E0Z6	A3E0Z6_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A3E0Z7	A3E0Z7_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	A3E0Z8	A3E0Z8_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	E7CU85	E7CU85_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	H3BLT4	H3BLT4_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	K7ELG2	K7ELG2_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	K7EMW2	K7EMW2_HUMAN	BIRC5	Homo sapiens (Human)
BIRC5	K7EP76	K7EP76_HUMAN	BIRC5	Homo sapiens (Human)
HSPD1	P10809	CH60_HUMAN	HSPD1 HSP60	Homo sapiens (Human)
HSPD1	A0A024R3X4	A0A024R3X4_HUMAN	HSPD1 hCG_2012240	Homo sapiens (Human)
HSPD1	A0A0S2Z415	A0A0S2Z415_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A0S2Z477	A0A0S2Z477_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2V2X6	A0A7I2V2X6_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2V369	A0A7I2V369_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2V599	A0A7I2V599_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2V5K3	A0A7I2V5K3_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2V5M1	A0A7I2V5M1_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2YQ71	A0A7I2YQ71_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	A0A7I2YQK6	A0A7I2YQK6_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	B3GQS7	B3GQS7_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	B9VP19	B9VP19_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	B9VP24	B9VP24_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	B9VPB4	B9VPB4_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	C9J0S9	C9J0S9_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	C9JCQ4	C9JCQ4_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	C9JL19	C9JL19_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	C9JL25	C9JL25_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	E7ESH4	E7ESH4_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	E7EXB4	E7EXB4_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	F8WBB1	F8WBB1_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	Q53QD5	Q53QD5_HUMAN	HSPD1	Homo sapiens (Human)
HSPD1	Q53SE2	Q53SE2_HUMAN	HSPD1	Homo sapiens (Human)
DNAJB1	P25685	DNJB1_HUMAN	DNAJB1 DNAJ1 HDJ1 HSPF1	Homo sapiens (Human)
DNAJB1	A0A1B0GX60	A0A1B0GX60_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	A0A7I2V3K7	A0A7I2V3K7_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	A0A7I2YQW1	A0A7I2YQW1_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0QXK0	M0QXK0_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0QYT3	M0QYT3_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0QZD0	M0QZD0_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0R080	M0R080_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0R128	M0R128_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	M0R1D6	M0R1D6_HUMAN	DNAJB1	Homo sapiens (Human)
DNAJB1	Q6FHS4	Q6FHS4_HUMAN	DNAJB1 hCG_1776318	Homo sapiens (Human)
DNAJB1	Q6FI51	Q6FI51_HUMAN	DNAJB1	Homo sapiens (Human)
ICAM1	P05362	ICAM1_HUMAN	ICAM1	Homo sapiens (Human)
ICAM1	A0A1C9J7T1	A0A1C9J7T1_HUMAN	ICAM1	Homo sapiens (Human)
ICAM1	E7ESS4	E7ESS4_HUMAN	ICAM1	Homo sapiens (Human)
ICAM1	K7EKL8	K7EKL8_HUMAN	ICAM1	Homo sapiens (Human)
ICAM1	Q14601	Q14601_HUMAN	ICAM1	Homo sapiens (Human)
ICAM1	Q5NKV8	Q5NKV8_HUMAN	ICAM1	Homo sapiens (Human)
ICAM3	P32942	ICAM3_HUMAN	ICAM3	Homo sapiens (Human)
ICAM3	A0A9L9PXS1	A0A9L9PXS1_HUMAN	ICAM3	Homo sapiens (Human)
ICAM3	A0A9L9PXU5	A0A9L9PXU5_HUMAN	ICAM3	Homo sapiens (Human)
ICAM3	K7EMH0	K7EMH0_HUMAN	ICAM3	Homo sapiens (Human)
ICAM3	Q5NKU1	Q5NKU1_HUMAN	ICAM3	Homo sapiens (Human)
ID2	Q02363	ID2_HUMAN	ID2 BHLHB26	Homo sapiens (Human)
ID2	Q53T66	Q53T66_HUMAN	ID2 GIG8 hCG_1784377	Homo sapiens (Human)
IDE	P14735	IDE_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A3B3ISG5	A0A3B3ISG5_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V2P6	A0A7I2V2P6_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V2S1	A0A7I2V2S1_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V373	A0A7I2V373_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V3E3	A0A7I2V3E3_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V3K9	A0A7I2V3K9_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V4A4	A0A7I2V4A4_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V4Q3	A0A7I2V4Q3_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V610	A0A7I2V610_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V612	A0A7I2V612_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2V634	A0A7I2V634_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2YQS6	A0A7I2YQS6_HUMAN	IDE	Homo sapiens (Human)
IDE	A0A7I2YQV5	A0A7I2YQV5_HUMAN	IDE	Homo sapiens (Human)
IDE	B3KSB8	B3KSB8_HUMAN	IDE	Homo sapiens (Human)
IDE	R4GN65	R4GN65_HUMAN	IDE	Homo sapiens (Human)
IFNAR1	P17181	INAR1_HUMAN	IFNAR1 IFNAR	Homo sapiens (Human)
IFNAR1	A0A494BZU5	A0A494BZU5_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A494C0E2	A0A494C0E2_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A494C0K3	A0A494C0K3_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A494C0P2	A0A494C0P2_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A8V8TQJ9	A0A8V8TQJ9_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A8V8TQK8	A0A8V8TQK8_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J3P7	A0A994J3P7_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J479	A0A994J479_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J4B0	A0A994J4B0_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J6F6	A0A994J6F6_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J6F9	A0A994J6F9_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	A0A994J6V0	A0A994J6V0_HUMAN	IFNAR1	Homo sapiens (Human)
IFNAR1	C9J114	C9J114_HUMAN	IFNAR1	Homo sapiens (Human)
APOE	P02649	APOE_HUMAN	APOE	Homo sapiens (Human)
APOE	A0A0S2Z3B1	A0A0S2Z3B1_HUMAN	APOE	Homo sapiens (Human)
APOE	A0A0S2Z3D5	A0A0S2Z3D5_HUMAN	APOE	Homo sapiens (Human)
APOE	A0A0S2Z3J5	A0A0S2Z3J5_HUMAN	APOE	Homo sapiens (Human)
APOE	A0A0S2Z3V0	A0A0S2Z3V0_HUMAN	APOE	Homo sapiens (Human)
APOE	A0A346DBY2	A0A346DBY2_HUMAN	APOE	Homo sapiens (Human)
APOE	D9ZB55	D9ZB55_HUMAN	APOE	Homo sapiens (Human)
APOE	E7ERP7	E7ERP7_HUMAN	APOE	Homo sapiens (Human)
APOE	E9PEV4	E9PEV4_HUMAN	APOE	Homo sapiens (Human)
APOE	H0Y7L5	H0Y7L5_HUMAN	APOE	Homo sapiens (Human)
APOE	J9ZVQ3	J9ZVQ3_HUMAN	APOE	Homo sapiens (Human)
APOE	Q8TCZ8	Q8TCZ8_HUMAN	APOE	Homo sapiens (Human)
IGF1R	P08069	IGF1R_HUMAN	IGF1R	Homo sapiens (Human)
IGF1R	C9J5X1	C9J5X1_HUMAN	IGF1R	Homo sapiens (Human)
IGF1R	H0YMJ5	H0YMJ5_HUMAN	IGF1R	Homo sapiens (Human)
IGF1R	H0YNR0	H0YNR0_HUMAN	IGF1R	Homo sapiens (Human)
IGF1R	H3BSZ8	H3BSZ8_HUMAN	IGF1R	Homo sapiens (Human)
IGF1R	Q3B833	Q3B833_HUMAN	IGF1R	Homo sapiens (Human)
IGF2R	P11717	MPRI_HUMAN	IGF2R MPRI	Homo sapiens (Human)
IGF2R	A0A7I2V381	A0A7I2V381_HUMAN	IGF2R	Homo sapiens (Human)
IGF2R	A0A7I2V657	A0A7I2V657_HUMAN	IGF2R	Homo sapiens (Human)
IGF2R	A0A7I2YQS7	A0A7I2YQS7_HUMAN	IGF2R	Homo sapiens (Human)
IGF2R	A0N9R6	A0N9R6_HUMAN	IGF2R igf2R	Homo sapiens (Human)
IGF2R	A0N9R7	A0N9R7_HUMAN	IGF2R	Homo sapiens (Human)
IGF2R	A0N9R9	A0N9R9_HUMAN	IGF2R	Homo sapiens (Human)
IGF2R	Q13660	Q13660_HUMAN	IGF2R mannose 6-phosphate	Homo sapiens (Human)
IGF2R	Q13661	Q13661_HUMAN	IGF2R mannose 6-phosphate	Homo sapiens (Human)
IGF2R	S4R328	S4R328_HUMAN	IGF2R	Homo sapiens (Human)
IGFBP3	P17936	IBP3_HUMAN	IGFBP3 IBP3	Homo sapiens (Human)
IGFBP3	A6XND0	A6XND0_HUMAN	IGFBP3	Homo sapiens (Human)
IGFBP3	B3KWK7	B3KWK7_HUMAN	IGFBP3 hCG_1735376	Homo sapiens (Human)
IGFBP3	C9JMX4	C9JMX4_HUMAN	IGFBP3	Homo sapiens (Human)
IGFBP3	H0Y485	H0Y485_HUMAN	IGFBP3	Homo sapiens (Human)
IGFBP3	H0Y5K2	H0Y5K2_HUMAN	IGFBP3	Homo sapiens (Human)
IGHMBP2	P38935	SMBP2_HUMAN	IGHMBP2 SMBP2 SMUBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PEZ5	A0A6Q8PEZ5_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PF00	A0A6Q8PF00_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PF01	A0A6Q8PF01_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PF41	A0A6Q8PF41_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PFK9	A0A6Q8PFK9_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PFN4	A0A6Q8PFN4_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PFP3	A0A6Q8PFP3_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PFZ7	A0A6Q8PFZ7_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGC0	A0A6Q8PGC0_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGF6	A0A6Q8PGF6_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGQ2	A0A6Q8PGQ2_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGQ6	A0A6Q8PGQ6_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGT6	A0A6Q8PGT6_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PGX2	A0A6Q8PGX2_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PHG1	A0A6Q8PHG1_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PHH4	A0A6Q8PHH4_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0A6Q8PHR8	A0A6Q8PHR8_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	A0AAQ5BIJ9	A0AAQ5BIJ9_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	F5GX64	F5GX64_HUMAN	IGHMBP2	Homo sapiens (Human)
IGHMBP2	H3BRR1	H3BRR1_HUMAN	IGHMBP2	Homo sapiens (Human)
APP	P05067	A4_HUMAN	APP A4 AD1	Homo sapiens (Human)
APP	A0A0A0MRG2	A0A0A0MRG2_HUMAN	APP	Homo sapiens (Human)
APP	A0A218KGR2	A0A218KGR2_HUMAN	APP	Homo sapiens (Human)
APP	A0A8F9R5D5	A0A8F9R5D5_HUMAN	APP	Homo sapiens (Human)
APP	E9PG40	E9PG40_HUMAN	APP	Homo sapiens (Human)
APP	H7C0V9	H7C0V9_HUMAN	APP	Homo sapiens (Human)
APP	H7C2L2	H7C2L2_HUMAN	APP	Homo sapiens (Human)
APP	L7XCZ9	L7XCZ9_HUMAN	APP	Homo sapiens (Human)
APP	L7XE61	L7XE61_HUMAN	APP	Homo sapiens (Human)
APP	L8EC46	L8EC46_HUMAN	APP	Homo sapiens (Human)
APP	Q9BYY9	Q9BYY9_HUMAN	APP	Homo sapiens (Human)
FAS	P25445	TNR6_HUMAN	FAS APT1 FAS1 TNFRSF6	Homo sapiens (Human)
FAS	P49327	FAS_HUMAN	FASN FAS	Homo sapiens (Human)
